ResourceGroup;BackupVault;SubscriptionId;SubscriptionName;ActiveLocation;AllowedOperations;CurrentScenario;FailoverRecoveryPointId;FriendlyName;ID;LastSuccessfulFailoverTime;LastSuccessfulTestFailoverTime;Name;NicDetailsList;PolicyFriendlyName;PolicyID;PrimaryFabricFriendlyName;PrimaryProtectionContainerFriendlyName;ProtectableItemId;ProtectedItemType;ProtectionState;ProtectionStateDescription;ProviderSpecificDetails;RecoveryAzureStorageAccount;RecoveryAzureVMName;RecoveryAzureVMSize;RecoveryFabricFriendlyName;RecoveryFabricId;RecoveryProtectionContainerFriendlyName;RecoveryResourceGroupId;RecoveryServicesProviderId;ReplicationHealth;ReplicationHealthErrors;ReplicationProvider;SelectedRecoveryAzureNetworkId;TestFailoverState;TestFailoverStateDescription;Type
migration-t;migration-asr02-t;0000000-5e23-6666-ae4f-3d990afaeeb93;Testing;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;FEPTEST2;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectedItems/c74e20aa-292b-11e9-8cd9-0050568d8554;;;c74e20aa-292b-11e9-8cd9-0050568d8554;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationPolicies/default;ASR02-T;ASR02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectableItems/c74e20aa-292b-11e9-8cd9-0050568d8554;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.Storage/storageAccounts/amscph2asr02t01;FEPTEST2;Standard_A2_v2;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/server-t;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationRecoveryServicesProviders/ef56682d-6f1e-4e0c-8ac5-6b630153546c;Normal;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/core-network-t/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-t;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-t;migration-asr02-t;0000000-5e23-6666-ae4f-3d990afaeeb93;Testing;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;CPH4-TFS-SS-D;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectedItems/c7664145-292b-11e9-8cd9-0050568d8554;;;c7664145-292b-11e9-8cd9-0050568d8554;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationPolicies/default;ASR02-T;ASR02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectableItems/c7664145-292b-11e9-8cd9-0050568d8554;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;;CPH4-TFS-SS-D;Standard_M8-2ms;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationRecoveryServicesProviders/ef56682d-6f1e-4e0c-8ac5-6b630153546c;Critical;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/core-network-t/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-t;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-t;migration-asr02-t;0000000-5e23-6666-ae4f-3d990afaeeb93;Testing;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;FEPTEST1;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectedItems/c7741cc8-292b-11e9-8cd9-0050568d8554;;;c7741cc8-292b-11e9-8cd9-0050568d8554;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationPolicies/default;ASR02-T;ASR02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectableItems/c7741cc8-292b-11e9-8cd9-0050568d8554;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.Storage/storageAccounts/amscph2asr02t01;FEPTEST1;Standard_A2_v2;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/server-t;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationRecoveryServicesProviders/ef56682d-6f1e-4e0c-8ac5-6b630153546c;Normal;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/core-network-t/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-t;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-t;migration-asr02-t;0000000-5e23-6666-ae4f-3d990afaeeb93;Testing;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;CAPA-SP01-D;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectedItems/c79c6495-292b-11e9-8cd9-0050568d8554;;;c79c6495-292b-11e9-8cd9-0050568d8554;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationPolicies/default;ASR02-T;ASR02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectableItems/c79c6495-292b-11e9-8cd9-0050568d8554;;EnablingFailed;Protection couldn't be enabled;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;;CAPA-SP01-D;;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationRecoveryServicesProviders/ef56682d-6f1e-4e0c-8ac5-6b630153546c;Critical;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-t;migration-asr02-t;0000000-5e23-6666-ae4f-3d990afaeeb93;Testing;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;TCOWEB01-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectedItems/c7ae22ed-292b-11e9-8cd9-0050568d8554;;;c7ae22ed-292b-11e9-8cd9-0050568d8554;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationPolicies/default;ASR02-T;ASR02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectableItems/c7ae22ed-292b-11e9-8cd9-0050568d8554;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.Storage/storageAccounts/amscph2asr02t01;TCOWEB01-T;Standard_D2_v3;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationRecoveryServicesProviders/ef56682d-6f1e-4e0c-8ac5-6b630153546c;Normal;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/core-network-t/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-t;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-t;migration-asr02-t;0000000-5e23-6666-ae4f-3d990afaeeb93;Testing;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;ACD16-C01-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectedItems/c7df87d4-292b-11e9-8cd9-0050568d8554;;;c7df87d4-292b-11e9-8cd9-0050568d8554;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationPolicies/default;ASR02-T;ASR02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectableItems/c7df87d4-292b-11e9-8cd9-0050568d8554;;EnablingFailed;Protection couldn't be enabled;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;;ACD16-C01-T;;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationRecoveryServicesProviders/ef56682d-6f1e-4e0c-8ac5-6b630153546c;Critical;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-t;migration-asr02-t;0000000-5e23-6666-ae4f-3d990afaeeb93;Testing;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;CPH4-PDM-DB02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectedItems/c7f37bbd-292b-11e9-8cd9-0050568d8554;;;c7f37bbd-292b-11e9-8cd9-0050568d8554;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationPolicies/default;ASR02-T;ASR02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectableItems/c7f37bbd-292b-11e9-8cd9-0050568d8554;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;;CPH4-PDM-DB02-T;Standard_A2_v2;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationRecoveryServicesProviders/ef56682d-6f1e-4e0c-8ac5-6b630153546c;Normal;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/core-network-t/providers/Microsoft.Network/virtualNetworks/spoke-1-vnet-t;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-t;migration-asr02-t;0000000-5e23-6666-ae4f-3d990afaeeb93;Testing;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;ACD16-C02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectedItems/c866a36a-292b-11e9-8cd9-0050568d8554;;;c866a36a-292b-11e9-8cd9-0050568d8554;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationPolicies/default;ASR02-T;ASR02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectableItems/c866a36a-292b-11e9-8cd9-0050568d8554;;EnablingFailed;Protection couldn't be enabled;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;;ACD16-C02-T;;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationRecoveryServicesProviders/ef56682d-6f1e-4e0c-8ac5-6b630153546c;Critical;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-t;migration-asr02-t;0000000-5e23-6666-ae4f-3d990afaeeb93;Testing;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;PDM-TST01;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectedItems/c87928ad-4a96-11e9-a2d2-0050568d8554;;;c87928ad-4a96-11e9-a2d2-0050568d8554;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationPolicies/default;ASR02-T;ASR02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectableItems/c87928ad-4a96-11e9-a2d2-0050568d8554;;EnablingFailed;Protection couldn't be enabled;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;;PDM-TST01;;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationRecoveryServicesProviders/ef56682d-6f1e-4e0c-8ac5-6b630153546c;Critical;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-t;migration-asr02-t;0000000-5e23-6666-ae4f-3d990afaeeb93;Testing;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;MSSQL16-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectedItems/c87cdebb-292b-11e9-8cd9-0050568d8554;;;c87cdebb-292b-11e9-8cd9-0050568d8554;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationPolicies/default;ASR02-T;ASR02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectableItems/c87cdebb-292b-11e9-8cd9-0050568d8554;;Protected;Protected;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.Storage/storageAccounts/amscph2asr02t01;MSSQL16-T;Standard_E4_v3;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationRecoveryServicesProviders/ef56682d-6f1e-4e0c-8ac5-6b630153546c;Normal;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
migration-t;migration-asr02-t;0000000-5e23-6666-ae4f-3d990afaeeb93;Testing;Primary;System.Collections.Generic.List`1[System.String];Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.CurrentScenarioDetails;;DEFPNT01-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectedItems/c89df81d-292b-11e9-8cd9-0050568d8554;;;c89df81d-292b-11e9-8cd9-0050568d8554;System.Collections.Generic.List`1[Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRVMNicDetails];default;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationPolicies/default;ASR02-T;ASR02-T;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationProtectionContainers/cloud_ef56682d-6f1e-4e0c-8ac5-6b630153546c/replicationProtectableItems/c89df81d-292b-11e9-8cd9-0050568d8554;;EnablingFailed;Protection couldn't be enabled;Microsoft.Azure.Commands.RecoveryServices.SiteRecovery.ASRInMageAzureV2SpecificRPIDetails;;DEFPNT01-T;;Microsoft Azure;Microsoft Azure;Microsoft Azure;/subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t;/Subscriptions/f56804d6-0d6f-4a16-957c-85e9288b509d/resourceGroups/migration-t/providers/Microsoft.RecoveryServices/vaults/migration-asr02-t/replicationFabrics/485c11650beeef00c232f1e340b7ae5e63ff8d98a21f78c9b769dd67a10c92f0/replicationRecoveryServicesProviders/ef56682d-6f1e-4e0c-8ac5-6b630153546c;Critical;System.Collections.Generic.List`1[Microsoft.Azure.Management.RecoveryServices.SiteRecovery.Models.ASRHealthError_2016_08_10];InMageAzureV2;;None;None;Microsoft.RecoveryServices/vaults/replicationFabrics/replicationProtectionContainers/replicationProtectedItems
